match,name,win
319803,d3itY`,1
319803,r.mong,0
319804,a1f3r,1
319804,Ult_Ethan_Gaming,0
319808,diøn-,1
319808,59x-,0
319811,r.mong,1
319811,d3itY`,0
319813,Twillig,1
319813,HăvØć,0
319814,Cold-M,1
319814,Iam_PeppaPig,0
319816,59x-,1
319816,diøn-,0
319817,a1f3r,1
319817,HurRy-,0
319820,Twillig,1
319820,HăvØć,0
319822,Cold-M,1
319822,Iam_PeppaPig,0
319825,r.mong,1
319825,MΛtt,0
319826,HurRy-,1
319826,a1f3r,0
319827,59x-,1
319827,diøn-,0
319830,Twillig,1
319830,HăvØć,0
319831,r.mong,1
319831,MΛtt,0
319833,a1f3r,1
319833,HurRy-,0
319834,Iam_PeppaPig,1
319834,Ult_Ethan_Gaming,0
319836,Cold-M,1
319836,wiz8op,0
319839,aanzu.,1
319839,znatch,0
319842,Cold-M,1
319842,wiz8op,0
319845,znatch,1
319845,aanzu.,0
319848,znatch,1
319848,aanzu.,0
319858,Cold-M,1
319858,a1f3r,0
319860,Crytëk,1
319860,59x-,0
319862,Crytëk,1
319862,59x-,0
319865,HurRy-,1
319865,Iam_PeppaPig,0
319868,Enigmaomega,1
319868,Marten_18769,0
319870,a1f3r,1
319870,Cold-M,0
319871,Crytëk,1
319871,r.mong,0
319872,Crytëk,1
319872,r.mong,0
319877,a1f3r,1
319877,Cold-M,0
319888,aanzu.,1
319888,Crytëk,0
319891,aanzu.,1
319891,Crytëk,0
319892,HurRy-,1
319892,wiz8op,0
319903,Cold-M,1
319903,HurRy-,0
319910,Cold-M,1
319910,HurRy-,0
319919,Cold-M,1
319919,a1f3r,0
319923,a1f3r,1
319923,Cold-M,0
319933,znatch,1
319933,aanzu.,0
319939,znatch,1
319939,aanzu.,0
319955,ÚÙØìĂĀąć,1
319955,EnvoySolutions,0
319957,ɖяeam._.weak,1
319957,World_Kun,0
319965,ɖяeam._.weak,1
319965,World_Kun,0
319972,ɖяeam._.weak,1
319972,World_Kun,0
319976,ÚÙØìĂĀąć,1
319976,zàváge,0
319983,ÚÙØìĂĀąć,1
319983,zàváge,0
319988,ÚÙØìĂĀąć,1
319988,zàváge,0
319994,ÚÙØìĂĀąć,1
319994,zàváge,0
320004,ÚÙØìĂĀąć,1
320004,zàváge,0
320009,ÚÙØìĂĀąć,1
320009,ExitNextRight,0
320018,ÚÙØìĂĀąć,1
320018,vee,0
320024,ÚÙØìĂĀąć,1
320024,ExitNextRight,0
320027,ExitNextRight,1
320027,vee,0
320032,ExitNextRight,1
320032,vee,0
320033,SlevenSins,1
320033,HăvØć,0
320035,ExitNextRight,1
320035,vee,0
320038,HăvØć,1
320038,SlevenSins,0
320048,s1aY,1
320048,r.mong,0
320051,r.mong,1
320051,s1aY,0
320054,r.mong,1
320054,s1aY,0
320059,s1aY,1
320059,r.mong,0
320062,s1aY,1
320062,r.mong,0
320073,ÚÙØìĂĀąć,1
320073,Chìlls,0
320076,ÚÙØìĂĀąć,1
320076,Chìlls,0
320077,ÚÙØìĂĀąć,1
320077,Chìlls,0
320081,ÚÙØìĂĀąć,1
320081,Chìlls,0
320083,ÚÙØìĂĀąć,1
320083,Chìlls,0
320086,ÚÙØìĂĀąć,1
320086,Chìlls,0
320087,ÚÙØìĂĀąć,1
320087,Chìlls,0
320091,ÚÙØìĂĀąć,1
320091,Chìlls,0
320093,ÚÙØìĂĀąć,1
320093,Chìlls,0
320116,ExitNextRight,1
320116,vee,0
320119,ExitNextRight,1
320119,vee,0
320121,ExitNextRight,1
320121,vee,0
320122,NiteTerror69,1
320122,Hydr.0,0
320123,ExitNextRight,1
320123,vee,0
320125,NiteTerror69,1
320125,Hydr.0,0
320126,vee,1
320126,ExitNextRight,0
320128,Hydr.0,1
320128,NiteTerror69,0
320129,vee,1
320129,ExitNextRight,0
320130,Hydr.0,1
320130,NiteTerror69,0
320132,NiteTerror69,1
320132,Hydr.0,0
320134,thesassin,1
320134,vee,0
320136,thesassin,1
320136,vee,0
320146,thesassin,1
320146,zàváge,0
320148,thesassin,1
320148,zàváge,0
320150,thesassin,1
320150,zàváge,0
320152,thesassin,1
320152,zàváge,0
320153,thesassin,1
320153,zàváge,0
320169,59x-,1
320169,Iam_PeppaPig,0
320174,59x-,1
320174,NoiseX,0
320208,phantaśi,1
320208,Hydr.0,0
320214,phantaśi,1
320214,Hydr.0,0
320220,Hydr.0,1
320220,phantaśi,0
320224,phantaśi,1
320224,Hydr.0,0
320230,phantaśi,1
320230,Hydr.0,0
320236,phantaśi,1
320236,Hydr.0,0
320240,phantaśi,1
320240,Hydr.0,0
320248,59x-,1
320248,Stán,0
320250,phantaśi,1
320250,Hydr.0,0
320253,RobClouth,1
320253,Iam_PeppaPig,0
320255,59x-,1
320255,Stán,0
320263,59x-,1
320263,Stán,0
320277,r.mong,1
320277,Stán,0
320284,r.mong,1
320284,Stán,0
320291,r.mong,1
320291,Stán,0
320294,SethDakam,1
320294,Cube3830,0
320299,r.mong,1
320299,Stán,0
320303,Cube3830,1
320303,SethDakam,0
320309,SethDakam,1
320309,Cube3830,0
320314,SethDakam,1
320314,Cube3830,0
320344,phantaśi,1
320344,Røokié,0
320351,phantaśi,1
320351,Røokié,0
320355,Røokié,1
320355,phantaśi,0
320359,Røokié,1
320359,phantaśi,0
320363,phantaśi,1
320363,Røokié,0
320365,Røokié,1
320365,phantaśi,0
320369,phantaśi,1
320369,Røokié,0
320373,phantaśi,1
320373,ExitNextRight,0
320378,HăvØć,1
320378,SlevenSins,0
320379,phantaśi,1
320379,ExitNextRight,0
320383,SlevenSins,1
320383,HăvØć,0
320386,ÚÙØìĂĀąć,1
320386,Chìlls,0
320389,HăvØć,1
320389,SlevenSins,0
320391,ÚÙØìĂĀąć,1
320391,Chìlls,0
320394,ÚÙØìĂĀąć,1
320394,Chìlls,0
320398,HăvØć,1
320398,SlevenSins,0
320401,ÚÙØìĂĀąć,1
320401,Chìlls,0
320405,ÚÙØìĂĀąć,1
320405,Chìlls,0
320406,Az1n,1
320406,vortexut,0
320408,ÚÙØìĂĀąć,1
320408,Chìlls,0
320410,Az1n,1
320410,vortexut,0
320414,vortexut,1
320414,Az1n,0
320419,Az1n,1
320419,vortexut,0
320422,ÚÙØìĂĀąć,1
320422,ExitNextRight,0
320427,ÚÙØìĂĀąć,1
320427,ExitNextRight,0
320429,ÚÙØìĂĀąć,1
320429,ExitNextRight,0
320433,ÚÙØìĂĀąć,1
320433,ExitNextRight,0
320437,ÚÙØìĂĀąć,1
320437,ExitNextRight,0
320441,ÚÙØìĂĀąć,1
320441,ExitNextRight,0
320444,ÚÙØìĂĀąć,1
320444,ExitNextRight,0
320449,ÚÙØìĂĀąć,1
320449,ExitNextRight,0
320453,ÚÙØìĂĀąć,1
320453,ExitNextRight,0
320459,ÚÙØìĂĀąć,1
320459,ExitNextRight,0
320463,ÚÙØìĂĀąć,1
320463,ExitNextRight,0
320468,ÚÙØìĂĀąć,1
320468,ExitNextRight,0
320472,ExitNextRight,1
320472,ÚÙØìĂĀąć,0
320475,ÚÙØìĂĀąć,1
320475,ExitNextRight,0
320551,Twillig,1
320551,HăvØć,0
320552,HăvØć,1
320552,Twillig,0
320556,Twillig,1
320556,HăvØć,0
320584,59x-,1
320584,k0zand,0
320590,59x-,1
320590,k0zand,0
320591,s1aY,1
320591,Stán,0
320597,s1aY,1
320597,Stán,0
320598,59x-,1
320598,k0zand,0
320599,pseih,1
320599,Nons3ns3,0
320605,s1aY,1
320605,Stán,0
320607,59x-,1
320607,k0zand,0
320612,59x-,1
320612,pseih,0
320617,59x-,1
320617,pseih,0
320619,kielkoz,1
320619,DROzDZU,0
320622,59x-,1
320622,pseih,0
320626,kielkoz,1
320626,DROzDZU,0
320628,pseih,1
320628,59x-,0
320640,Moni_90,1
320640,gerrieッ,0
320641,ÚÙØìĂĀąć,1
320641,ExitNextRight,0
320646,ÚÙØìĂĀąć,1
320646,ExitNextRight,0
320651,ÚÙØìĂĀąć,1
320651,ExitNextRight,0
320657,ÚÙØìĂĀąć,1
320657,ExitNextRight,0
320662,ÚÙØìĂĀąć,1
320662,ExitNextRight,0
320665,phantaśi,1
320665,Hydr.0,0
320668,ÚÙØìĂĀąć,1
320668,ExitNextRight,0
320675,ÚÙØìĂĀąć,1
320675,ExitNextRight,0
320684,ÚÙØìĂĀąć,1
320684,ExitNextRight,0
320690,ÚÙØìĂĀąć,1
320690,ExitNextRight,0
320698,ÚÙØìĂĀąć,1
320698,ExitNextRight,0
320707,ÚÙØìĂĀąć,1
320707,ExitNextRight,0
320712,ÚÙØìĂĀąć,1
320712,ExitNextRight,0
320721,ÚÙØìĂĀąć,1
320721,ExitNextRight,0
320729,phantaśi,1
320729,Hydr.0,0
320731,ÚÙØìĂĀąć,1
320731,ExitNextRight,0
320737,ÚÙØìĂĀąć,1
320737,ExitNextRight,0
320740,ÚÙØìĂĀąć,1
320740,ExitNextRight,0
320764,thesassin,1
320764,acme_,0
320769,acme_,1
320769,thesassin,0
320784,phantaśi,1
320784,thesassin,0
320788,phantaśi,1
320788,thesassin,0
320795,thesassin,1
320795,phantaśi,0
320801,phantaśi,1
320801,thesassin,0
320802,ÚÙØìĂĀąć,1
320802,Chìlls,0
320805,phantaśi,1
320805,thesassin,0
320806,ÚÙØìĂĀąć,1
320806,Chìlls,0
320811,ÚÙØìĂĀąć,1
320811,Chìlls,0
320815,ÚÙØìĂĀąć,1
320815,Chìlls,0
320820,c2pLaY,1
320820,YourBroRob,0
320821,ÚÙØìĂĀąć,1
320821,Chìlls,0
320823,ÚÙØìĂĀąć,1
320823,Chìlls,0
320827,ÚÙØìĂĀąć,1
320827,Chìlls,0
320829,c2pLaY,1
320829,YourBroRob,0
320832,ÚÙØìĂĀąć,1
320832,Chìlls,0
320834,ÚÙØìĂĀąć,1
320834,Chìlls,0
320839,ÚÙØìĂĀąć,1
320839,Chìlls,0
320896,vikiŋg,1
320896,Iam_PeppaPig,0
320898,vikiŋg,1
320898,Iam_PeppaPig,0
320901,59x-,1
320901,MiKEYvike,0
320904,59x-,1
320904,MiKEYvike,0
320912,World_Kun,1
320912,TschiWii,0
320981,phantaśi,1
320981,acme_,0
320985,phantaśi,1
320985,acme_,0
320992,phantaśi,1
320992,acme_,0
321048,ExitNextRight,1
321048,vee,0
321053,ExitNextRight,1
321053,vee,0
321057,Mashlin-,1
321057,vee,0
321061,Mashlin-,1
321061,vee,0
321065,ÚÙØìĂĀąć,1
321065,ExitNextRight,0
321071,ÚÙØìĂĀąć,1
321071,ExitNextRight,0
321073,ÚÙØìĂĀąć,1
321073,Mashlin-,0
321078,ÚÙØìĂĀąć,1
321078,Mashlin-,0
321084,ÚÙØìĂĀąć,1
321084,ExitNextRight,0
321089,ÚÙØìĂĀąć,1
321089,ExitNextRight,0
321093,ÚÙØìĂĀąć,1
321093,ExitNextRight,0
321110,ExitNextRight,1
321110,acme_,0
321112,ExitNextRight,1
321112,acme_,0
321146,ExitNextRight,1
321146,phantaśi,0
321151,ÚÙØìĂĀąć,1
321151,Chìlls,0
321154,ÚÙØìĂĀąć,1
321154,Chìlls,0
321157,ÚÙØìĂĀąć,1
321157,Chìlls,0
321160,ÚÙØìĂĀąć,1
321160,Chìlls,0
321164,ÚÙØìĂĀąć,1
321164,Chìlls,0
321166,ÚÙØìĂĀąć,1
321166,Chìlls,0
321168,phantaśi,1
321168,Hydr.0,0
321171,ÚÙØìĂĀąć,1
321171,Chìlls,0
321172,phantaśi,1
321172,Hydr.0,0
321173,ÚÙØìĂĀąć,1
321173,Chìlls,0
321174,phantaśi,1
321174,Hydr.0,0
321176,ÚÙØìĂĀąć,1
321176,Crytëk,0
321179,phantaśi,1
321179,Hydr.0,0
321180,ÚÙØìĂĀąć,1
321180,Crytëk,0
321183,ÚÙØìĂĀąć,1
321183,ExitNextRight,0
321185,phantaśi,1
321185,Hydr.0,0
321189,ÚÙØìĂĀąć,1
321189,ExitNextRight,0
321191,phantaśi,1
321191,Hydr.0,0
321194,ÚÙØìĂĀąć,1
321194,ExitNextRight,0
321197,ÚÙØìĂĀąć,1
321197,ExitNextRight,0
321198,ÚÙØìĂĀąć,1
321198,ExitNextRight,0
321201,ÚÙØìĂĀąć,1
321201,phantaśi,0
321203,ÚÙØìĂĀąć,1
321203,phantaśi,0
321206,ÚÙØìĂĀąć,1
321206,phantaśi,0
321208,phantaśi,1
321208,Hydr.0,0
321210,phantaśi,1
321210,ExitNextRight,0
321211,phantaśi,1
321211,ExitNextRight,0
321214,Hydr.0,1
321214,Laqweedamane,0
321216,Hydr.0,1
321216,Laqweedamane,0
321219,Hydr.0,1
321219,Laqweedamane,0
321221,Hydr.0,1
321221,Laqweedamane,0
321222,Hydr.0,1
321222,Laqweedamane,0
321223,Hydr.0,1
321223,Laqweedamane,0
321234,rePete.D,1
321234,TschiWii,0
321236,rePete.D,1
321236,TschiWii,0
321240,rePete.D,1
321240,59x-,0
321243,Iam_PeppaPig,1
321243,Quality-Conrol,0
321244,59x-,1
321244,rePete.D,0
321261,blastlock,1
321261,least_planet,0
321264,blastlock,1
321264,least_planet,0
321268,Twillig,1
321268,HăvØć,0
321269,phantaśi,1
321269,Røokié,0
321272,Twillig,1
321272,HăvØć,0
321277,Røokié,1
321277,acme_,0
321279,Røokié,1
321279,acme_,0
321282,Røokié,1
321282,acme_,0
321285,Røokié,1
321285,acme_,0
321290,Røokié,1
321290,acme_,0
321323,s1aY,1
321323,simonerisi98,0
321335,least_planet,1
321335,fujiwara23dd,0
321340,least_planet,1
321340,fujiwara23dd,0
321404,phantaśi,1
321404,Hydr.0,0
321414,phantaśi,1
321414,Hydr.0,0
321420,Θldy,1
321420,Iam_PeppaPig,0
321424,phantaśi,1
321424,Hydr.0,0
321428,phantaśi,1
321428,Hydr.0,0
321449,phantaśi,1
321449,Hydr.0,0
321453,phantaśi,1
321453,Hydr.0,0
321457,phantaśi,1
321457,Hydr.0,0
321461,phantaśi,1
321461,Hydr.0,0
321470,thesassin,1
321470,Chìlls,0
321474,Chìlls,1
321474,thesassin,0
321478,thesassin,1
321478,Chìlls,0
321483,thesassin,1
321483,Chìlls,0
321487,thesassin,1
321487,Chìlls,0
321491,Mashlin-,1
321491,thesassin,0
321496,thesassin,1
321496,Mashlin-,0
321500,thesassin,1
321500,Mashlin-,0
321545,Crytëk,1
321545,thesassin,0
321549,Crytëk,1
321549,thesassin,0
321553,Crytëk,1
321553,thesassin,0
321554,thesassin,1
321554,Crytëk,0
321556,Crytëk,1
321556,thesassin,0
321579,thesassin,1
321579,Bru7alGG,0
321581,thesassin,1
321581,Bru7alGG,0
321585,59x-,1
321585,Iam_PeppaPig,0
321587,59x-,1
321587,Iam_PeppaPig,0
321614,ΛvΣR,1
321614,MaxiNick,0
321618,ΛvΣR,1
321618,MaxiNick,0
321623,Enigmaomega,1
321623,trejam,0
321637,59x-,1
321637,Enigmaomega,0
321641,Enigmaomega,1
321641,DROzDZU,0
321651,ΛvΣR,1
321651,DROzDZU,0
321658,ΛvΣR,1
321658,DROzDZU,0
321664,ΛvΣR,1
321664,DROzDZU,0
321666,GiveMeGamerGirls,1
321666,OXEY,0
321693,Stán,1
321693,Pirat.kgd7,0
321699,Walk1nDead,1
321699,Stán,0
321707,Walk1nDead,1
321707,Stán,0
321713,Stán,1
321713,Walk1nDead,0
321720,Walk1nDead,1
321720,Stán,0
321726,Walk1nDead,1
321726,Kёniц,0
321732,Kёniц,1
321732,Walk1nDead,0
321738,Kёniц,1
321738,Walk1nDead,0
321746,ÚÙØìĂĀąć,1
321746,Hydr.0,0
321755,ÚÙØìĂĀąć,1
321755,Hydr.0,0
321765,ÚÙØìĂĀąć,1
321765,Hydr.0,0
321767,Iam_PeppaPig,1
321767,Θldy,0
321774,ÚÙØìĂĀąć,1
321774,Hydr.0,0
321776,Iam_PeppaPig,1
321776,Θldy,0
321784,ÚÙØìĂĀąć,1
321784,Hydr.0,0
321791,thesassin,1
321791,ExitNextRight,0
321792,ÚÙØìĂĀąć,1
321792,Hydr.0,0
321798,thesassin,1
321798,ExitNextRight,0
321802,ÚÙØìĂĀąć,1
321802,Hydr.0,0
321807,GiugiuCrucru,1
321807,parapippopotamo,0
321816,GiugiuCrucru,1
321816,parapippopotamo,0
321818,thesassin,1
321818,acme_,0
321822,thesassin,1
321822,acme_,0
321823,GiugiuCrucru,1
321823,parapippopotamo,0
321826,BiggusBobbus,1
321826,RSDomaine,0
321829,SlevenSins,1
321829,HăvØć,0
321837,RSDomaine,1
321837,BiggusBobbus,0
321840,phantaśi,1
321840,thesassin,0
321844,HeftyChonker,1
321844,DELIC420,0
321846,phantaśi,1
321846,thesassin,0
321847,RSDomaine,1
321847,BiggusBobbus,0
321853,RSDomaine,1
321853,BiggusBobbus,0
321859,ÚÙØìĂĀąć,1
321859,ExitNextRight,0
321860,RSDomaine,1
321860,BiggusBobbus,0
321865,ÚÙØìĂĀąć,1
321865,ExitNextRight,0
321868,RSDomaine,1
321868,BiggusBobbus,0
321872,ÚÙØìĂĀąć,1
321872,ExitNextRight,0
321875,ÚÙØìĂĀąć,1
321875,ExitNextRight,0
321880,ÚÙØìĂĀąć,1
321880,ExitNextRight,0
321886,ÚÙØìĂĀąć,1
321886,Chìlls,0
321891,ÚÙØìĂĀąć,1
321891,Chìlls,0
321894,thesassin,1
321894,phantaśi,0
321895,ÚÙØìĂĀąć,1
321895,Chìlls,0
321899,phantaśi,1
321899,thesassin,0
321901,ÚÙØìĂĀąć,1
321901,Chìlls,0
321906,phantaśi,1
321906,thesassin,0
321907,ÚÙØìĂĀąć,1
321907,Chìlls,0
321911,phantaśi,1
321911,thesassin,0
321920,ÚÙØìĂĀąć,1
321920,ExitNextRight,0
321922,ÚÙØìĂĀąć,1
321922,ExitNextRight,0
321925,ÚÙØìĂĀąć,1
321925,ExitNextRight,0
321929,ÚÙØìĂĀąć,1
321929,ExitNextRight,0
321933,ÚÙØìĂĀąć,1
321933,ExitNextRight,0
321938,ÚÙØìĂĀąć,1
321938,ExitNextRight,0
321941,ÚÙØìĂĀąć,1
321941,ExitNextRight,0
321942,thesassin,1
321942,Laqweedamane,0
321944,ÚÙØìĂĀąć,1
321944,ExitNextRight,0
321945,thesassin,1
321945,Laqweedamane,0
321949,ÚÙØìĂĀąć,1
321949,ExitNextRight,0
321952,thesassin,1
321952,Laqweedamane,0
321953,ÚÙØìĂĀąć,1
321953,ExitNextRight,0
321967,ÚÙØìĂĀąć,1
321967,Hydr.0,0
321971,ÚÙØìĂĀąć,1
321971,Hydr.0,0
321976,ÚÙØìĂĀąć,1
321976,Hydr.0,0
321979,ÚÙØìĂĀąć,1
321979,Hydr.0,0
321981,ÚÙØìĂĀąć,1
321981,Hydr.0,0
321983,ÚÙØìĂĀąć,1
321983,Hydr.0,0
321985,ÚÙØìĂĀąć,1
321985,Hydr.0,0
321987,ÚÙØìĂĀąć,1
321987,Hydr.0,0
321988,ÚÙØìĂĀąć,1
321988,Hydr.0,0
322021,59x-,1
322021,Iam_PeppaPig,0
322027,soapsmellsgood,1
322027,59x-,0
322029,soapsmellsgood,1
322029,59x-,0
322032,59x-,1
322032,soapsmellsgood,0
322034,soapsmellsgood,1
322034,59x-,0
322065,least_planet,1
322065,blastlock,0
322069,blastlock,1
322069,least_planet,0
322097,59x-,1
322097,Stán,0
322098,HăvØć,1
322098,SlevenSins,0
322103,59x-,1
322103,Stán,0
322107,SlevenSins,1
322107,HăvØć,0
322110,59x-,1
322110,Stán,0
322116,59x-,1
322116,Stán,0
322122,59x-,1
322122,Stán,0
322166,59x-,1
322166,Iam_PeppaPig,0
322187,World_Kun,1
322187,NightOwlForlì,0
322194,World_Kun,1
322194,NightOwlForlì,0
322236,Leevinkki,1
322236,alchoneo,0
322247,ÚÙØìĂĀąć,1
322247,Chìlls,0
322253,ÚÙØìĂĀąć,1
322253,Chìlls,0
322263,ÚÙØìĂĀąć,1
322263,Chìlls,0
322271,ÚÙØìĂĀąć,1
322271,Chìlls,0
322277,Crytëk,1
322277,TïnchoCarp,0
322281,ÚÙØìĂĀąć,1
322281,Chìlls,0
322303,thesassin,1
322303,r.mong,0
322313,thesassin,1
322313,r.mong,0
322323,r.mong,1
322323,thesassin,0
322357,thesassin,1
322357,ÚÙØìĂĀąć,0
322361,thesassin,1
322361,ÚÙØìĂĀąć,0
322365,ÚÙØìĂĀąć,1
322365,thesassin,0
322371,thesassin,1
322371,ÚÙØìĂĀąć,0
322376,Iam_PeppaPig,1
322376,lɛiɮΘck,0
322380,Iam_PeppaPig,1
322380,lɛiɮΘck,0
322493,soapsmellsgood,1
322493,59x-,0
322495,soapsmellsgood,1
322495,59x-,0
322497,soapsmellsgood,1
322497,59x-,0
322499,soapsmellsgood,1
322499,59x-,0
322502,soapsmellsgood,1
322502,59x-,0
322522,Stán,1
322522,ObiWanKenubie,0
322562,Twillig,1
322562,HăvØć,0
322564,HăvØć,1
322564,Twillig,0
322567,HăvØć,1
322567,Twillig,0
322571,Twillig,1
322571,HăvØć,0
322579,59x-,1
322579,World_Kun,0
322583,HăvØć,1
322583,Twillig,0
322610,r.mong,1
322610,Quattro-VLAD,0
322618,Θldy,1
322618,Iam_PeppaPig,0
322727,OXEY,1
322727,GiveMeGamerGirls,0
322729,Twillig,1
322729,HăvØć,0
322735,Twillig,1
322735,HăvØć,0
322739,OXEY,1
322739,GiveMeGamerGirls,0
322744,Twillig,1
322744,HăvØć,0
322838,thesassin,1
322838,Album-20,0
322862,VasTWildcaT,1
322862,MTRX_SPIDER,0
322864,MTRX_SPIDER,1
322864,VasTWildcaT,0
322881,59x-,1
322881,rePete.D,0
322884,59x-,1
322884,rePete.D,0
322885,59x-,1
322885,rePete.D,0
322903,ANONIMUSisou,1
322903,Mtkr._,0
322956,ΛvΣR,1
322956,trejam,0
322987,59x-,1
322987,Stán,0
322992,59x-,1
322992,Stán,0
322998,59x-,1
322998,Stán,0
323012,イルケヒルケ,1
323012,Leevinkki,0
323041,ΛvΣR,1
323041,World_Kun,0
323051,ΛvΣR,1
323051,World_Kun,0
323068,JackHammer_tm,1
323068,Moy-SF,0
323073,JackHammer_tm,1
323073,Moy-SF,0
323080,pseih,1
323080,Cube3830,0
323086,Quattro-VLAD,1
323086,KashoobazzBRO,0
323088,pseih,1
323088,Cube3830,0
323093,Quattro-VLAD,1
323093,KashoobazzBRO,0
323097,pseih,1
323097,Cube3830,0
323101,Quattro-VLAD,1
323101,KashoobazzBRO,0
323102,pseih,1
323102,Cube3830,0
323108,Quattro-VLAD,1
323108,KashoobazzBRO,0
323114,KashoobazzBRO,1
323114,Quattro-VLAD,0
323117,KashoobazzBRO,1
323117,Quattro-VLAD,0
323121,PLASMA_1312,1
323121,Marcellica81,0
323124,Quattro-VLAD,1
323124,KashoobazzBRO,0
323125,PLASMA_1312,1
323125,Marcellica81,0
323231,toxikshade,1
323231,Mags_NY,0
323235,toxikshade,1
323235,Mags_NY,0
323239,toxikshade,1
323239,Mags_NY,0
323241,toxikshade,1
323241,Mags_NY,0
323259,rePete.D,1
323259,59x-,0
323262,59x-,1
323262,rePete.D,0
323265,rePete.D,1
323265,59x-,0
323267,rePete.D,1
323267,59x-,0
323270,rePete.D,1
323270,59x-,0
323284,BOURDEL60,1
323284,WinstonWolf60,0
323287,WinstonWolf60,1
323287,BOURDEL60,0
323296,ΛvΣR,1
323296,Iam_PeppaPig,0
323302,Iam_PeppaPig,1
323302,opll.2.0,0
323343,59x-,1
323343,Iam_PeppaPig,0
323366,LoD,1
323366,bana,0
323374,LoD,1
323374,bana,0
323377,LoD,1
323377,bana,0
323382,LoD,1
323382,bana,0
323409,Thrash_D4v3,1
323409,Miclevel,0
323416,Thrash_D4v3,1
323416,Miclevel,0
323467,Jankodsm,1
323467,witekw,0
323472,Jankodsm,1
323472,witekw,0
323479,witekw,1
323479,Jankodsm,0
323484,witekw,1
323484,Jankodsm,0
323530,BosungBoy,1
323530,Bonkhound,0
323533,Bonkhound,1
323533,BosungBoy,0
323574,ExitNextRight,1
323574,zàváge,0
323576,ExitNextRight,1
323576,zàváge,0
323579,ExitNextRight,1
323579,zàváge,0
323594,59x-,1
323594,Cube3830,0
323595,59x-,1
323595,Cube3830,0
323597,znatch,1
323597,rePete.D,0
323598,znatch,1
323598,rePete.D,0
323600,rePete.D,1
323600,znatch,0
323603,rePete.D,1
323603,znatch,0
323605,znatch,1
323605,rePete.D,0
323609,znatch,1
323609,rePete.D,0
323650,Stán,1
323650,Quattro-VLAD,0
323656,Stán,1
323656,Quattro-VLAD,0
323663,Quattro-VLAD,1
323663,Stán,0
323668,Stán,1
323668,Quattro-VLAD,0
323737,bana,1
323737,ObiWanKenubie,0
323742,ObiWanKenubie,1
323742,bana,0
323746,bana,1
323746,ObiWanKenubie,0
323796,witekw,1
323796,Jankodsm,0
323799,yonsukas,1
323799,ArmyDawg535,0
323801,witekw,1
323801,Jankodsm,0
323804,bana,1
323804,Aquilon,0
323806,witekw,1
323806,Jankodsm,0
323811,Jankodsm,1
323811,witekw,0
323838,ExitNextRight,1
323838,zàváge,0
323842,ExitNextRight,1
323842,zàváge,0
323846,ÚÙØìĂĀąć,1
323846,Laqweedamane,0
323850,ÚÙØìĂĀąć,1
323850,Laqweedamane,0
323854,ÚÙØìĂĀąć,1
323854,Laqweedamane,0
323860,ÚÙØìĂĀąć,1
323860,ExitNextRight,0
323866,ÚÙØìĂĀąć,1
323866,Laqweedamane,0
323869,doinkotron5000,1
323869,Laqweedamane,0
323872,doinkotron5000,1
323872,Laqweedamane,0
323880,ÚÙØìĂĀąć,1
323880,zàváge,0
323886,ÚÙØìĂĀąć,1
323886,zàváge,0
323887,ÚÙØìĂĀąć,1
323887,zàváge,0
323890,ÚÙØìĂĀąć,1
323890,ExitNextRight,0
323891,ÚÙØìĂĀąć,1
323891,ExitNextRight,0
323894,ÚÙØìĂĀąć,1
323894,Hydr.0,0
323897,Hydr.0,1
323897,Laqweedamane,0
323899,Hydr.0,1
323899,Laqweedamane,0
323901,Hydr.0,1
323901,Laqweedamane,0
323903,Hydr.0,1
323903,Laqweedamane,0
323906,ExitNextRight,1
323906,zàváge,0
323908,ExitNextRight,1
323908,zàváge,0
323910,ExitNextRight,1
323910,zàváge,0
323912,ExitNextRight,1
323912,zàváge,0
323918,ExitNextRight,1
323918,zàváge,0
323919,ExitNextRight,1
323919,zàváge,0
323920,X.a.o.C,1
323920,pÅ1и,0
323921,ExitNextRight,1
323921,zàváge,0
323922,X.a.o.C,1
323922,pÅ1и,0
323923,ExitNextRight,1
323923,zàváge,0
323924,ÚÙØìĂĀąć,1
323924,ExitNextRight,0
323925,ÚÙØìĂĀąć,1
323925,ExitNextRight,0
323927,ÚÙØìĂĀąć,1
323927,59x-,0
323928,ObiWanKenubie,1
323928,JhonnyBraz,0
323930,ÚÙØìĂĀąć,1
323930,59x-,0
323931,ÚÙØìĂĀąć,1
323931,59x-,0
323932,X.a.o.C,1
323932,ObiWanKenubie,0
324013,Θldy,1
324013,HăvØć,0
324021,Θldy,1
324021,HăvØć,0
324034,59x-,1
324034,LoD,0
324061,bana,1
324061,Xum_,0
324084,World_Kun,1
324084,TomCarr,0
324112,Jankodsm,1
324112,r3conq,0
324148,Tom_Rain_,1
324148,Barbarosa001,0
324157,Iam_PeppaPig,1
324157,xSpam_,0
324197,ÚÙØìĂĀąć,1
324197,ExitNextRight,0
324199,ÚÙØìĂĀąć,1
324199,ExitNextRight,0
324202,Bonkhound,1
324202,BosungBoy,0
324204,ÚÙØìĂĀąć,1
324204,Chìlls,0
324206,Bonkhound,1
324206,BosungBoy,0
324207,ÚÙØìĂĀąć,1
324207,Chìlls,0
324211,ÚÙØìĂĀąć,1
324211,Chìlls,0
324216,ÚÙØìĂĀąć,1
324216,Chìlls,0
